0,47.00673793103449,1.81259452845
1,30.00513103448275,1.75132739198
2,22.68351034482759,1.6811607763
3,17.258124827586208,1.61436665099
4,13.136546206896556,1.56377208462
5,10.095727586206898,1.52248646918
6,7.804529517241381,1.49236601771
7,6.02597827586207,1.46141575251
8,4.684417379310345,1.41176076029
9,3.690966551724139,1.36041263183
10,2.9669255172413798,1.31365619786
11,2.4110429034482754,1.2965649264
12,1.9507985517241382,1.30133064248
13,1.5766778620689654,1.29363544963
14,1.2650172413793102,1.27115927008
15,1.0364973,1.24503723124
16,0.8609118896551725,1.25376210414
17,0.7349260689655172,1.28762721289
18,0.6653413103448275,1.3659630134
19,0.6445659034482759,1.44200467859
