0,50.72680357142857,0.0800121988489
1,1.7119650000000004,0.0459672790757
2,-1.0727201785714287,0.0528040873958
3,-1.3745557142857145,0.0473511846299
4,-1.4497042857142861,0.0422280681733
5,-1.424884642857143,0.0436915816638
6,-1.4782192857142855,0.0552428818413
7,-1.5155589285714286,0.039375811761
8,-1.4827810714285714,0.039229668623
9,-1.509780357142857,0.0499581552627
10,-1.528798214285714,0.036117381357
11,-1.5183467857142856,0.0472727165788
12,-1.5210739285714283,0.0411860937432
13,-1.5111353571428572,0.0252083653167
14,-1.5066075,0.0379074541501
15,-1.4650403571428572,0.0387369540861
16,-1.4364450000000004,0.0467529839823
17,-1.5044085714285715,0.0457143592637
18,-1.4919464285714283,0.035509526249
19,-1.5178685714285713,0.0513506568671
